t,o,judge
2016-02-02T19:30:00Z,23.655,0
2016-02-02T20:00:00Z,23.574,0
2016-02-02T20:30:00Z,23.6475,0
2016-02-02T21:00:00Z,23.62,0
2016-02-02T21:30:00Z,23.6875,0
2016-02-02T22:00:00Z,23.68,0
2016-02-02T22:30:00Z,23.6825,0
2016-02-02T23:00:00Z,23.675,0
2016-02-02T23:30:00Z,23.685,0
2016-02-03T00:00:00Z,23.675,0
2016-02-03T00:30:00Z,23.6675,0
2016-02-03T09:00:00Z,23.73,0
2016-02-03T09:30:00Z,23.7125,0
2016-02-03T10:00:00Z,23.66,0
2016-02-03T10:30:00Z,23.665,0
2016-02-03T11:30:00Z,23.775,0
2016-02-03T12:00:00Z,23.785,0
2016-02-03T12:30:00Z,23.765,0
2016-02-03T13:00:00Z,23.7175,0
2016-02-03T13:30:00Z,23.74,0
2016-02-03T14:00:00Z,23.765,0
2016-02-03T14:30:00Z,23.75,0
2016-02-03T15:00:00Z,23.7925,0
2016-02-03T15:30:00Z,23.5625,0
2016-02-03T16:00:00Z,23.6275,0
2016-02-03T16:30:00Z,23.6425,0
2016-02-03T17:00:00Z,23.6775,0
2016-02-03T17:30:00Z,23.6575,0
2016-02-03T18:00:00Z,23.6925,0
2016-02-03T18:30:00Z,23.696625,0
2016-02-03T19:00:00Z,23.60875,0
2016-02-03T19:30:00Z,23.9575,0
2016-02-03T20:00:00Z,24.1304,0
2016-02-03T20:30:00Z,24.0675,0
2016-02-03T21:00:00Z,24.0875,0
2016-02-03T21:30:00Z,24.08,0
2016-02-03T22:00:00Z,24.0675,0
2016-02-03T22:30:00Z,24.04,0
2016-02-03T23:00:00Z,23.98,0
2016-02-03T23:30:00Z,24.0125,0
2016-02-04T00:00:00Z,23.9875,0
2016-02-04T00:30:00Z,24.0125,0
2016-02-04T09:00:00Z,24.0025,0
2016-02-04T09:30:00Z,24.02,0
2016-02-04T10:00:00Z,24.06,0
2016-02-04T11:00:00Z,24.06,0
2016-02-04T11:30:00Z,24.0075,0
2016-02-04T12:00:00Z,23.975,0
2016-02-04T12:30:00Z,23.95,0
2016-02-04T13:00:00Z,23.9575,0
2016-02-04T13:30:00Z,23.825,0
2016-02-04T14:00:00Z,23.8,0
2016-02-04T14:30:00Z,23.965,0
2016-02-04T15:00:00Z,23.9675,0
2016-02-04T15:30:00Z,24.26375,0
2016-02-04T16:00:00Z,24.2825,0
2016-02-04T16:30:00Z,24.0125,0
2016-02-04T17:00:00Z,23.90775,0
2016-02-04T17:30:00Z,24.02,0
2016-02-04T18:00:00Z,24.0925,0
2016-02-04T18:30:00Z,24.07,0
2016-02-04T19:00:00Z,24.035,0
2016-02-04T19:30:00Z,23.975,0
2016-02-04T20:00:00Z,24.0875,0
2016-02-04T20:30:00Z,24.0425,0
2016-02-04T21:00:00Z,24.15,0
2016-02-04T21:30:00Z,24.1,0
2016-02-04T22:00:00Z,24.1125,0
2016-02-04T22:30:00Z,24.105,0
2016-02-04T23:00:00Z,24.125,0
2016-02-04T23:30:00Z,24.1025,0
2016-02-05T00:00:00Z,24.125,0
2016-02-05T00:30:00Z,24.1375,0
2016-02-05T09:00:00Z,24.1925,0
2016-02-05T10:00:00Z,24.1625,0
2016-02-05T10:30:00Z,24.2225,0
2016-02-05T11:00:00Z,24.2325,0
2016-02-05T11:30:00Z,24.17,0
2016-02-05T12:00:00Z,24.22,0
2016-02-05T12:30:00Z,24.2275,0
2016-02-05T13:00:00Z,24.18,0
2016-02-05T13:30:00Z,24.1525,0
2016-02-05T14:00:00Z,24.1,0
2016-02-05T14:30:00Z,24.13,0
2016-02-05T15:00:00Z,24.01625,0
2016-02-05T15:30:00Z,23.7975,0
2016-02-05T16:00:00Z,23.775,0
2016-02-05T16:30:00Z,23.80275,0
2016-02-05T17:00:00Z,23.8,0
2016-02-05T17:30:00Z,23.8375,0
2016-02-05T18:00:00Z,23.7812,0
2016-02-05T18:30:00Z,23.795,0
2016-02-05T19:00:00Z,23.68025,0
2016-02-05T19:30:00Z,23.5475,0
2016-02-05T20:00:00Z,23.5539,0
2016-02-05T20:30:00Z,23.6175,0
2016-02-05T21:00:00Z,23.505,0
2016-02-05T21:30:00Z,23.505,0
2016-02-05T22:00:00Z,23.5,0
2016-02-05T22:30:00Z,23.49,0
2016-02-08T09:00:00Z,23.4525,0
2016-02-08T09:30:00Z,23.2525,0
2016-02-08T10:00:00Z,23.0825,0
2016-02-08T10:30:00Z,23.1575,0
2016-02-08T11:00:00Z,23.08,0
2016-02-08T11:30:00Z,23.1,0
2016-02-08T12:00:00Z,23.08,0
2016-02-08T12:30:00Z,23.0975,0
2016-02-08T13:00:00Z,23.0775,0
2016-02-08T13:30:00Z,23.155,0
2016-02-08T14:00:00Z,23.2225,0
2016-02-08T14:30:00Z,23.2825,0
2016-02-08T15:00:00Z,23.64,0
2016-02-08T15:30:00Z,23.40125,0
2016-02-08T16:00:00Z,23.4975,0
2016-02-08T16:30:00Z,23.5475,0
2016-02-08T17:00:00Z,23.62,0
2016-02-08T17:30:00Z,23.62875,0
2016-02-08T18:00:00Z,23.55875,0
2016-02-08T18:30:00Z,23.5225,0
2016-02-08T19:00:00Z,23.4475,0
2016-02-08T19:30:00Z,23.3902,0
2016-02-08T20:00:00Z,23.4025,0
2016-02-08T20:30:00Z,23.63,0
2016-02-08T21:00:00Z,23.7525,0
2016-02-08T21:30:00Z,23.829975,0
2016-02-08T22:00:00Z,23.795,0
2016-02-08T22:30:00Z,23.7625,0
2016-02-08T23:00:00Z,23.69,0
2016-02-08T23:30:00Z,23.695,0
2016-02-09T00:00:00Z,23.68,0
2016-02-09T00:30:00Z,23.695,0
2016-02-09T09:00:00Z,23.6875,0
2016-02-09T10:00:00Z,23.6875,0
2016-02-09T10:30:00Z,23.75,0
2016-02-09T11:00:00Z,23.69,0
2016-02-09T12:00:00Z,23.6,0
2016-02-09T12:30:00Z,23.5925,0
2016-02-09T13:00:00Z,23.58,0
2016-02-09T13:30:00Z,23.555,0
2016-02-09T14:00:00Z,23.5875,0
2016-02-09T14:30:00Z,23.5725,0
2016-02-09T15:00:00Z,23.695,0
2016-02-09T15:30:00Z,23.630025,0
2016-02-09T16:00:00Z,23.55995,0
2016-02-09T16:30:00Z,23.7375,0
2016-02-09T17:00:00Z,23.6725,0
2016-02-09T17:30:00Z,23.665,0
2016-02-09T18:00:00Z,23.66225,0
2016-02-09T18:30:00Z,23.6,0
2016-02-09T19:00:00Z,23.6875,0
2016-02-09T19:30:00Z,23.762475,0
2016-02-09T20:00:00Z,23.9125,0
2016-02-09T20:30:00Z,23.765,0
2016-02-09T21:00:00Z,23.7475,0
2016-02-09T21:30:00Z,23.725,0
2016-02-09T22:00:00Z,23.7475,0
2016-02-09T22:30:00Z,23.699975,0
2016-02-09T23:00:00Z,23.735,0
2016-02-09T23:30:00Z,23.76,0
2016-02-10T00:00:00Z,23.7925,0
2016-02-10T00:30:00Z,23.775,0
2016-02-10T09:00:00Z,23.93,0
2016-02-10T09:30:00Z,23.93,0
2016-02-10T10:00:00Z,23.9625,0
2016-02-10T10:30:00Z,24.0125,0
2016-02-10T11:00:00Z,23.95,0
2016-02-10T11:30:00Z,23.9925,0
2016-02-10T12:00:00Z,24.0225,0
2016-02-10T12:30:00Z,23.995,0
2016-02-10T13:00:00Z,24.025,0
2016-02-10T13:30:00Z,24.15,0
2016-02-10T14:00:00Z,24.045,0
2016-02-10T14:30:00Z,23.98,0
2016-02-10T15:00:00Z,24.04,0
2016-02-10T15:30:00Z,23.9975,0
2016-02-10T16:00:00Z,23.84,0
2016-02-10T16:30:00Z,23.815,0
2016-02-10T17:00:00Z,23.815,0
2016-02-10T17:30:00Z,23.875,0
2016-02-10T18:00:00Z,23.9,0
2016-02-10T18:30:00Z,23.8306,0
2016-02-10T19:00:00Z,23.79,0
2016-02-10T19:30:00Z,23.8,0
2016-02-10T20:00:00Z,23.7125,0
2016-02-10T20:30:00Z,23.6035,0
2016-02-10T21:00:00Z,23.5675,0
2016-02-10T21:30:00Z,23.57,0
2016-02-10T22:00:00Z,23.5375,0
2016-02-10T22:30:00Z,23.56,0
2016-02-10T23:00:00Z,23.58,0
2016-02-10T23:30:00Z,23.5625,0
2016-02-11T00:00:00Z,23.5475,0
2016-02-11T00:30:00Z,23.5475,0
2016-02-11T09:00:00Z,23.45,0
2016-02-11T09:30:00Z,23.1175,0
2016-02-11T10:00:00Z,23.0375,0
2016-02-11T10:30:00Z,23.1125,0
2016-02-11T11:00:00Z,23.17,0
2016-02-11T11:30:00Z,23.1625,0
2016-02-11T12:00:00Z,23.055,0
2016-02-11T12:30:00Z,23.215,0
2016-02-11T13:00:00Z,23.2125,0
2016-02-11T13:30:00Z,23.3275,0
2016-02-11T14:00:00Z,23.325,0
2016-02-11T14:30:00Z,23.4375,0
2016-02-11T15:00:00Z,23.5525,0
2016-02-11T15:30:00Z,23.3625,0
2016-02-11T16:00:00Z,23.2775,0
2016-02-11T16:30:00Z,23.1975,0
2016-02-11T17:00:00Z,23.295,0
2016-02-11T17:30:00Z,23.2475,0
2016-02-11T18:00:00Z,23.3625,0
2016-02-11T18:30:00Z,23.3425,0
2016-02-11T19:00:00Z,23.295,0
2016-02-11T19:30:00Z,23.26,0
2016-02-11T20:00:00Z,23.46375,0
2016-02-11T20:30:00Z,23.4875,0
2016-02-11T21:00:00Z,23.4125,0
2016-02-11T21:30:00Z,23.42,0
2016-02-11T22:00:00Z,23.425,0
2016-02-11T22:30:00Z,23.425,0
2016-02-11T23:00:00Z,23.3875,0
2016-02-11T23:30:00Z,23.4,0
2016-02-12T00:00:00Z,23.4025,0
2016-02-12T00:30:00Z,23.4025,0
2016-02-12T09:00:00Z,23.525,0
2016-02-12T09:30:00Z,23.5525,0
2016-02-12T11:00:00Z,23.55,0
2016-02-12T11:30:00Z,23.555,0
2016-02-12T12:00:00Z,23.665,0
2016-02-12T12:30:00Z,23.65,0
2016-02-12T13:00:00Z,23.6125,0
2016-02-12T13:30:00Z,23.5675,0
2016-02-12T14:00:00Z,23.545,0
2016-02-12T14:30:00Z,23.5475,0
2016-02-12T15:00:00Z,23.3175,0
2016-02-12T15:30:00Z,23.3425,0
2016-02-12T16:00:00Z,23.31,0
2016-02-12T16:30:00Z,23.52975,0
2016-02-12T17:00:00Z,23.4925,0
2016-02-12T17:30:00Z,23.45,0
2016-02-12T18:00:00Z,23.435,0
2016-02-12T18:30:00Z,23.375,0
2016-02-12T19:00:00Z,23.365,0
2016-02-12T19:30:00Z,23.48,0
2016-02-12T20:00:00Z,23.4675,0
2016-02-12T20:30:00Z,23.49925,0
2016-02-12T21:00:00Z,23.4975,0
2016-02-12T21:30:00Z,23.46,0
2016-02-12T22:00:00Z,23.45,0
2016-02-12T22:30:00Z,23.4525,0
2016-02-16T09:00:00Z,23.46,0
2016-02-16T09:30:00Z,23.915,0
2016-02-16T10:00:00Z,23.8775,0
2016-02-16T10:30:00Z,23.8375,0
2016-02-16T11:00:00Z,23.8375,0
2016-02-16T11:30:00Z,23.7875,0
2016-02-16T12:00:00Z,23.8575,0
2016-02-16T12:30:00Z,23.85,0
2016-02-16T13:00:00Z,23.8625,0
2016-02-16T13:30:00Z,23.75,0
2016-02-16T14:00:00Z,23.785,0
2016-02-16T14:30:00Z,23.74,0
2016-02-16T15:00:00Z,23.7925,0
2016-02-16T15:30:00Z,23.765,0
2016-02-16T16:00:00Z,23.8175,0
2016-02-16T16:30:00Z,23.8775,0
2016-02-16T17:00:00Z,23.937475,0
2016-02-16T17:30:00Z,23.99625,0
2016-02-16T18:00:00Z,24.0095,0
2016-02-16T18:30:00Z,24.044,0
2016-02-16T19:00:00Z,24.07125,0
2016-02-16T19:30:00Z,24.1572,0
2016-02-16T20:00:00Z,24.1225,0
2016-02-16T20:30:00Z,24.172125,0
2016-02-16T21:00:00Z,24.155,0
2016-02-16T21:30:00Z,24.14,0
2016-02-16T22:00:00Z,24.0525,0
2016-02-16T22:30:00Z,24.0075,0
2016-02-16T23:00:00Z,24.02,0
2016-02-16T23:30:00Z,24.0,0
2016-02-17T00:00:00Z,24.015,0
2016-02-17T00:30:00Z,24.0375,0
2016-02-17T09:30:00Z,24.1325,0
2016-02-17T10:00:00Z,24.125,0
2016-02-17T10:30:00Z,24.19,0
2016-02-17T11:00:00Z,24.22,0
2016-02-17T11:30:00Z,24.2,0
2016-02-17T12:00:00Z,24.2,0
2016-02-17T12:30:00Z,24.15,0
2016-02-17T13:00:00Z,24.19,0
2016-02-17T13:30:00Z,24.0375,0
2016-02-17T14:00:00Z,24.055,0
2016-02-17T14:30:00Z,24.1675,0
2016-02-17T15:00:00Z,24.21,0
2016-02-17T15:30:00Z,24.285,0
2016-02-17T16:00:00Z,24.2675,0
2016-02-17T16:30:00Z,24.3075,0
2016-02-17T17:00:00Z,24.25,0
2016-02-17T17:30:00Z,24.344975,0
2016-02-17T18:00:00Z,24.425,0
2016-02-17T18:30:00Z,24.426025,0
2016-02-17T19:00:00Z,24.41825,0
2016-02-17T19:30:00Z,24.5325,0
2016-02-17T20:00:00Z,24.46,0
2016-02-17T20:30:00Z,24.4976,0
2016-02-17T21:00:00Z,24.53,0
2016-02-17T21:30:00Z,24.53,0
2016-02-17T22:00:00Z,24.55,0
2016-02-17T22:30:00Z,24.547475,0
2016-02-17T23:00:00Z,24.54,0
2016-02-17T23:30:00Z,24.56,0
2016-02-18T00:00:00Z,24.5575,0
2016-02-18T00:30:00Z,24.56,0
2016-02-18T09:00:00Z,24.5,0
2016-02-18T09:30:00Z,24.565,0
2016-02-18T10:00:00Z,24.585,0
2016-02-18T10:30:00Z,24.62,0
2016-02-18T11:00:00Z,24.65,0
2016-02-18T11:30:00Z,24.695,0
2016-02-18T12:00:00Z,24.75,0
2016-02-18T12:30:00Z,24.6675,0
2016-02-18T13:00:00Z,24.6675,0
2016-02-18T13:30:00Z,24.6425,0
2016-02-18T14:00:00Z,24.6675,0
2016-02-18T14:30:00Z,24.71,0
2016-02-18T15:00:00Z,24.405,0
2016-02-18T15:30:00Z,24.3655,0
2016-02-18T16:00:00Z,24.2575,0
2016-02-18T16:30:00Z,24.27,0
2016-02-18T17:00:00Z,24.274,0
2016-02-18T17:30:00Z,24.2525,0
2016-02-18T18:00:00Z,24.192,0
2016-02-18T18:30:00Z,24.20375,0
2016-02-18T19:00:00Z,24.1725,0
2016-02-18T19:30:00Z,24.2275,0
2016-02-18T20:00:00Z,24.2075,0
2016-02-18T20:30:00Z,24.093,0
2016-02-18T21:00:00Z,24.065,0
2016-02-18T21:30:00Z,24.09,0
2016-02-18T22:00:00Z,24.0725,0
2016-02-18T22:30:00Z,24.0525,0
2016-02-18T23:00:00Z,24.0975,0
2016-02-18T23:30:00Z,24.07,0
2016-02-19T00:00:00Z,24.0825,0
2016-02-19T00:30:00Z,24.092525,0
2016-02-19T09:00:00Z,24.02,0
2016-02-19T11:30:00Z,24.065,0
2016-02-19T12:00:00Z,23.96,0
2016-02-19T12:30:00Z,24.0,0
2016-02-19T13:00:00Z,24.0275,0
2016-02-19T13:30:00Z,24.0425,0
2016-02-19T14:00:00Z,24.0025,0
2016-02-19T14:30:00Z,24.0,0
2016-02-19T15:00:00Z,24.0225,0
2016-02-19T15:30:00Z,24.116,0
2016-02-19T16:00:00Z,24.09,0
2016-02-19T16:30:00Z,24.1475,0
2016-02-19T17:00:00Z,24.065,0
2016-02-19T17:30:00Z,24.07,0
2016-02-19T18:00:00Z,24.0525,0
2016-02-19T18:30:00Z,24.0675,0
2016-02-19T19:00:00Z,24.0656,0
2016-02-19T19:30:00Z,24.0475,0
2016-02-19T20:00:00Z,24.0,0
2016-02-19T20:30:00Z,24.07,0
2016-02-19T21:00:00Z,24.01,0
2016-02-19T21:30:00Z,23.9925,0
2016-02-19T22:00:00Z,24.0,0
2016-02-19T22:30:00Z,23.9625,0
2016-02-19T23:00:00Z,23.955,0
2016-02-22T09:00:00Z,24.095,0
2016-02-22T09:30:00Z,24.25,0
2016-02-22T10:30:00Z,24.265,0
2016-02-22T11:00:00Z,24.2725,0
2016-02-22T11:30:00Z,24.235,0
2016-02-22T12:00:00Z,24.2025,0
2016-02-22T12:30:00Z,24.2,0
2016-02-22T13:00:00Z,24.1425,0
2016-02-22T13:30:00Z,24.125,0
2016-02-22T14:00:00Z,24.1125,0
2016-02-22T14:30:00Z,24.0775,0
2016-02-22T15:00:00Z,24.1375,0
2016-02-22T16:00:00Z,24.080275,0
2016-02-22T16:30:00Z,24.0625,0
2016-02-22T17:00:00Z,24.056625,0
2016-02-22T17:30:00Z,24.065,0
2016-02-22T18:00:00Z,24.0075,0
2016-02-22T18:30:00Z,24.0575,0
2016-02-22T19:00:00Z,24.12,0
2016-02-22T19:30:00Z,24.12,0
2016-02-22T20:00:00Z,24.1545,0
2016-02-22T20:30:00Z,24.147525,0
2016-02-22T21:00:00Z,24.2175,0
2016-02-22T21:30:00Z,24.1925,0
2016-02-22T22:00:00Z,24.1875,0
2016-02-22T22:30:00Z,24.150025,0
2016-02-22T23:00:00Z,24.1625,0
2016-02-22T23:30:00Z,24.175,0
2016-02-23T00:00:00Z,24.155,0
2016-02-23T00:30:00Z,24.1625,0
2016-02-23T09:30:00Z,24.0625,0
2016-02-23T10:00:00Z,24.0625,0
2016-02-23T11:00:00Z,24.1125,0
2016-02-23T11:30:00Z,24.1,0
2016-02-23T12:00:00Z,24.1175,0
2016-02-23T12:30:00Z,24.145,0
2016-02-23T13:00:00Z,24.115,0
2016-02-23T13:30:00Z,24.075,0
2016-02-23T14:00:00Z,24.12,0
2016-02-23T14:30:00Z,24.1,0
2016-02-23T15:00:00Z,24.042525,0
2016-02-23T15:30:00Z,23.9475,0
2016-02-23T16:00:00Z,23.815,0
2016-02-23T16:30:00Z,23.81,0
2016-02-23T17:00:00Z,23.8325,0
2016-02-23T17:30:00Z,23.815,0
2016-02-23T18:00:00Z,23.8225,0
2016-02-23T18:30:00Z,23.7775,0
2016-02-23T19:00:00Z,23.78625,0
2016-02-23T19:30:00Z,23.775,0
2016-02-23T20:00:00Z,23.7325,0
2016-02-23T20:30:00Z,23.687475,0
2016-02-23T21:00:00Z,23.6725,0
2016-02-23T21:30:00Z,23.6625,0
2016-02-23T22:00:00Z,23.64,0
2016-02-23T22:30:00Z,23.6325,0
2016-02-23T23:00:00Z,23.6125,0
2016-02-23T23:30:00Z,23.585,0
2016-02-24T00:00:00Z,23.5975,0
2016-02-24T00:30:00Z,23.5875,0
2016-02-24T09:00:00Z,23.55,0
2016-02-24T09:30:00Z,23.4975,0
2016-02-24T10:00:00Z,23.5075,0
2016-02-24T11:00:00Z,23.4575,0
2016-02-24T11:30:00Z,23.375,0
2016-02-24T12:00:00Z,23.3725,0
2016-02-24T12:30:00Z,23.405,0
2016-02-24T13:00:00Z,23.4475,0
2016-02-24T13:30:00Z,23.4525,0
2016-02-24T14:00:00Z,23.4875,0
2016-02-24T14:30:00Z,23.495,0
2016-02-24T15:00:00Z,23.385,0
2016-02-24T15:30:00Z,23.47,0
2016-02-24T16:00:00Z,23.5275,0
2016-02-24T16:30:00Z,23.3952,0
2016-02-24T17:00:00Z,23.5575,0
2016-02-24T17:30:00Z,23.585,0
2016-02-24T18:00:00Z,23.69,0
2016-02-24T18:30:00Z,23.764125,0
2016-02-24T19:00:00Z,23.75,0
2016-02-24T19:30:00Z,23.875,0
2016-02-24T20:00:00Z,23.9325,0
2016-02-24T20:30:00Z,24.01725,0
2016-02-24T21:00:00Z,24.025,0
2016-02-24T21:30:00Z,24.0375,0
2016-02-24T22:00:00Z,24.04,0
2016-02-24T22:30:00Z,24.05,0
2016-02-24T23:00:00Z,24.0525,0
2016-02-24T23:30:00Z,24.05,0
2016-02-25T00:00:00Z,24.0625,0
2016-02-25T00:30:00Z,24.075,0
2016-02-25T09:00:00Z,23.97,0
2016-02-25T09:30:00Z,23.975,0
2016-02-25T10:00:00Z,23.975,0
2016-02-25T10:30:00Z,24.02,0
2016-02-25T11:00:00Z,23.975,0
2016-02-25T11:30:00Z,23.9975,0
2016-02-25T12:00:00Z,24.0,0
2016-02-25T12:30:00Z,24.0,0
2016-02-25T13:00:00Z,24.0,0
2016-02-25T13:30:00Z,24.0,0
2016-02-25T14:00:00Z,24.03,0
2016-02-25T14:30:00Z,24.0125,0
2016-02-25T15:00:00Z,23.8825,0
2016-02-25T15:30:00Z,23.9475,0
2016-02-25T16:00:00Z,24.0025,0
2016-02-25T16:30:00Z,24.015,0
2016-02-25T17:00:00Z,23.9575,0
2016-02-25T17:30:00Z,23.9425,0
2016-02-25T18:00:00Z,23.9325,0
2016-02-25T18:30:00Z,24.01525,0
2016-02-25T19:00:00Z,24.075,0
2016-02-25T19:30:00Z,24.06625,0
2016-02-25T20:00:00Z,23.9925,0
2016-02-25T20:30:00Z,24.05025,0
2016-02-25T21:00:00Z,24.19,0
2016-02-25T21:30:00Z,24.1575,0
2016-02-25T22:00:00Z,24.1375,0
2016-02-25T22:30:00Z,24.1275,0
2016-02-25T23:00:00Z,24.147525,0
2016-02-25T23:30:00Z,24.13,0
2016-02-26T00:00:00Z,24.1375,0
2016-02-26T00:30:00Z,24.15,0
2016-02-26T09:00:00Z,24.2125,0
2016-02-26T09:30:00Z,24.3725,0
2016-02-26T10:00:00Z,24.375,0
2016-02-26T10:30:00Z,24.4,0
2016-02-26T11:00:00Z,24.3625,0
2016-02-26T11:30:00Z,24.3425,0
2016-02-26T12:00:00Z,24.3025,0
2016-02-26T12:30:00Z,24.285,0
2016-02-26T13:00:00Z,24.2475,0
2016-02-26T13:30:00Z,24.285,0
2016-02-26T14:00:00Z,24.2925,0
2016-02-26T14:30:00Z,24.3,0
2016-02-26T15:00:00Z,24.375,0
2016-02-26T15:30:00Z,24.300025,0
2016-02-26T16:00:00Z,24.418525,0
2016-02-26T16:30:00Z,24.375,0
2016-02-26T17:00:00Z,24.345,0
2016-02-26T17:30:00Z,24.3025,0
2016-02-26T18:00:00Z,24.275,0
2016-02-26T18:30:00Z,24.220025,0
2016-02-26T19:00:00Z,24.2225,0
2016-02-26T19:30:00Z,24.2475,0
2016-02-26T20:00:00Z,24.18,0
2016-02-26T20:30:00Z,24.235,0
2016-02-26T21:00:00Z,24.2275,0
2016-02-26T21:30:00Z,24.23,0
2016-02-26T22:00:00Z,24.2275,0
2016-02-26T22:30:00Z,24.2075,0
2016-02-29T09:00:00Z,24.2125,0
2016-02-29T09:30:00Z,23.985,0
2016-02-29T10:00:00Z,24.0,0
2016-02-29T10:30:00Z,24.095,0
2016-02-29T11:00:00Z,24.0575,0
2016-02-29T11:30:00Z,24.0625,0
2016-02-29T12:00:00Z,24.18,0
2016-02-29T12:30:00Z,24.1675,0
2016-02-29T13:00:00Z,24.17,0
2016-02-29T13:30:00Z,24.1875,0
2016-02-29T14:00:00Z,24.25,0
2016-02-29T14:30:00Z,24.2125,0
2016-02-29T15:00:00Z,24.3925,0
2016-02-29T15:30:00Z,24.4175,0
2016-02-29T16:00:00Z,24.465,0
2016-02-29T16:30:00Z,24.4925,0
2016-02-29T17:00:00Z,24.4975,0
2016-02-29T17:30:00Z,24.4591,0
2016-02-29T18:00:00Z,24.475,0
2016-02-29T18:30:00Z,24.4325,0
2016-02-29T19:00:00Z,24.425,0
2016-02-29T19:30:00Z,24.36625,0
2016-02-29T20:00:00Z,24.3375,0
2016-02-29T20:30:00Z,24.31025,0
2016-02-29T21:00:00Z,24.1625,0
2016-02-29T21:30:00Z,24.205,0
2016-02-29T22:00:00Z,24.22,0
2016-02-29T22:30:00Z,24.225,0
2016-02-29T23:00:00Z,24.2125,0
2016-02-29T23:30:00Z,24.224975,0
2016-03-01T00:00:00Z,24.2125,0
2016-03-01T00:30:00Z,24.215,0
2016-03-01T09:00:00Z,24.16,0
2016-03-01T10:00:00Z,24.41,0
2016-03-01T10:30:00Z,24.4325,0
2016-03-01T11:00:00Z,24.4125,0
2016-03-01T11:30:00Z,24.42,0
2016-03-01T12:00:00Z,24.445,0
2016-03-01T12:30:00Z,24.4,0
2016-03-01T13:00:00Z,24.385,0
2016-03-01T13:30:00Z,24.3425,0
2016-03-01T14:00:00Z,24.4,0
2016-03-01T14:30:00Z,24.4225,0
2016-03-01T15:00:00Z,24.49,0
2016-03-01T15:30:00Z,24.6425,0
2016-03-01T16:00:00Z,24.6775,0
2016-03-01T16:30:00Z,24.820625,0
2016-03-01T17:00:00Z,24.97625,0
2016-03-01T17:30:00Z,24.9765,0
2016-03-01T18:00:00Z,25.065625,0
2016-03-01T18:30:00Z,25.135,0
2016-03-01T19:00:00Z,25.06625,0
2016-03-01T19:30:00Z,25.1225,0
2016-03-01T20:00:00Z,25.1725,0
2016-03-01T20:30:00Z,25.1075,0
2016-03-01T21:00:00Z,25.1325,0
2016-03-01T21:30:00Z,25.1525,0
2016-03-01T22:00:00Z,25.1575,0
2016-03-01T22:30:00Z,25.1575,0
2016-03-01T23:00:00Z,25.1525,0
2016-03-01T23:30:00Z,25.1525,0
2016-03-02T00:00:00Z,25.1575,0
2016-03-02T00:30:00Z,25.1375,0
2016-03-02T09:00:00Z,25.2125,0
2016-03-02T09:30:00Z,25.2025,0
2016-03-02T10:00:00Z,25.215,0
2016-03-02T10:30:00Z,25.175,0
2016-03-02T11:00:00Z,25.16,0
2016-03-02T11:30:00Z,25.1625,0
2016-03-02T12:00:00Z,25.15,0
2016-03-02T12:30:00Z,25.15,0
2016-03-02T13:00:00Z,25.2,0
2016-03-02T13:30:00Z,25.1375,0
2016-03-02T14:00:00Z,25.1125,0
2016-03-02T14:30:00Z,25.1275,0
2016-03-02T15:00:00Z,25.045,0
2016-03-02T15:30:00Z,24.99,0
2016-03-02T16:00:00Z,25.08,0
2016-03-02T16:30:00Z,25.01,0
2016-03-02T17:00:00Z,24.983,0
2016-03-02T17:30:00Z,24.9725,0
2016-03-02T18:00:00Z,25.025,0
2016-03-02T18:30:00Z,25.0175,0
2016-03-02T19:00:00Z,24.9825,0
2016-03-02T19:30:00Z,25.00725,0
2016-03-02T20:00:00Z,25.09,0
2016-03-02T20:30:00Z,25.1075,0
2016-03-02T21:00:00Z,25.1875,0
2016-03-02T21:30:00Z,25.18,0
2016-03-02T22:00:00Z,25.1875,0
2016-03-02T22:30:00Z,25.175,0
2016-03-02T23:00:00Z,25.1875,0
2016-03-02T23:30:00Z,25.1875,0
2016-03-03T00:00:00Z,25.17,0
2016-03-03T00:30:00Z,25.175,0
2016-03-03T10:00:00Z,25.2175,0
2016-03-03T11:30:00Z,25.2125,0
2016-03-03T12:00:00Z,25.19,0
2016-03-03T12:30:00Z,25.2,0
2016-03-03T13:00:00Z,25.19,0
2016-03-03T13:30:00Z,25.1575,0
2016-03-03T14:00:00Z,25.145,0
2016-03-03T14:30:00Z,25.1425,0
2016-03-03T15:00:00Z,25.3175,0
2016-03-03T15:30:00Z,25.3725,0
2016-03-03T16:00:00Z,25.314075,0
2016-03-03T16:30:00Z,25.215,0
2016-03-03T17:00:00Z,25.205,0
2016-03-03T17:30:00Z,25.1875,0
2016-03-03T18:00:00Z,25.2225,0
2016-03-03T18:30:00Z,25.2275,0
2016-03-03T19:00:00Z,25.3225,0
2016-03-03T19:30:00Z,25.3225,0
2016-03-03T20:00:00Z,25.36,0
2016-03-03T20:30:00Z,25.37,0
2016-03-03T21:00:00Z,25.375,0
2016-03-03T21:30:00Z,25.3525,0
2016-03-03T22:00:00Z,25.4175,0
2016-03-03T22:30:00Z,25.41,0
2016-03-03T23:00:00Z,25.4175,0
2016-03-03T23:30:00Z,25.4125,0
2016-03-04T00:00:00Z,25.425,0
2016-03-04T00:30:00Z,25.4225,0
2016-03-04T09:00:00Z,25.4,0
2016-03-04T10:00:00Z,25.4125,0
2016-03-04T10:30:00Z,25.4375,0
